ID,Name
CB_Company_1704,"Shanghai Hao Biological Technology Co., Ltd."
CB_Company_1705,"Shanghai Ziqi Biological Technology Co., Ltd."
CB_Company_1706,"Shanghai Caiyou Industrial Co., Ltd."
CB_Company_1707,"Shanghai Chaoyan Biotechnology Co., Ltd."
CB_Company_1708,"Xiamen Huijia Biological Technology Co., Ltd."
CB_Company_1709,"Changzhou Hopschain Chemical Co.,Ltd"
CB_Company_1710,"Ketone-aminechem Co., Ltd."
CB_Company_1711,"Nutrichem International Co., Ltd."
CB_Company_1712,"Shaoyuan Technology (Shanghai) Co., Ltd."
CB_Company_1713,"Baoji Didu Pharmaceutical and Chemical Co., Ltd"
CB_Company_1714,"Chongqing Xingcan Pharmaceutical Technology Co., Ltd."
CB_Company_1715,"Hangzhou Cyclic Chemical Co., Ltd."
CB_Company_1716,"Yantai Winning Fine Chemicals Co., Ltd."
CB_Company_1717,"Lianyugang Chunda Chemical Technology Co.,Ltd"
CB_Company_1718,Yantai enbn Chemical Co. Ltd
CB_Company_1719,"Shanghai Conson Industrial Co., Ltd"
CB_Company_1720,"Shanghai Troedsson Technology Co., LTD"
CB_Company_1721,Wuhan BJM Pharm Inc
CB_Company_1722,"Hangzhou Dawn Ray Pharmaceutical Co., ltd."
CB_Company_1723,"Hunan Waybel Advanced Materials Co.,Ltd"
CB_Company_1724,"Shanghai Kaiyun Pharmaceutical Technology Co., Ltd."
CB_Company_1725,"Taizhou New East Pharmaceutical & Chemical Co., Ltd."
CB_Company_1726,"Kunshan Chengdong Chemical Co., Ltd."
CB_Company_1727,Shuyangxian open to Fine Chemical Plant
CB_Company_1728,"QuZhou Mingfeng Chemical Co.,Ltd."
CB_Company_1729,"Hangzhou Sida Organic Chemical Co., Ltd"
CB_Company_1730,"Fuxin Hesheng Fine Chemical Co., Ltd."
CB_Company_1731,"Changzhou Odoc International Trade Co., Ltd"
CB_Company_1732,"Zhejiang Haiyan Fine Chemical Industry Co., Ltd"
CB_Company_1733,Kunshan Research Institute of Pharmaceutical and Chemical Industry
CB_Company_1734,"Xiangyang Liwei Chemical Co., Ltd"
CB_Company_1735,"Kunshan Chengdong Chemical Co., Ltd"
CB_Company_1736,"Hangzhou Yijing Technology Co., Ltd"
CB_Company_1737,"Shandong Wanhe Chemical Technology Co., Ltd"
CB_Company_1738,"Changzhou Run-chem Biotech Co., ltd"
CB_Company_1739,"Hubei deante Chemical Technology Co., Ltd"
CB_Company_1740,"Lianyungang Guanxin Pharmaceutical Technology Co., Ltd"
CB_Company_1741,"Binhai New Oriental Medical Co., Ltd."
CB_Company_1742,"Wuhan Haorong Biotechnology Co.,ltd"
CB_Company_1743,"Nanjing BAM Biomedical Technology Co., Ltd."
CB_Company_1744,Shanghai Chenghe Medical Technology Co. Ltd.
CB_Company_1745,"JIntan Chengâ€™en Chemical Co., Ltd"
CB_Company_1746,"Hangzhou Qianhui Biotechnology Co., LTD"
CB_Company_1747,Yantai Boyun Biological Technology Co. Ltd
CB_Company_1748,Yantai Zhengxin New Material Technology Co. LTD
CB_Company_1749,"SHANGHAI FDC-CHEMICAL CO.,LTD"
CB_Company_1750,"Nantong Kaisheng Biotechnology Co., Ltd."
CB_Company_1751,Qingfeng Chem
CB_Company_1752,"Chengdu Forest Science and Technology Development Co., Ltd."
CB_Company_1753,"Wuhan TCASChem Technology Co., Ltd."
CB_Company_1754,"Suzhou Runsen Pharmaceutical Technology Co., Ltd."
CB_Company_1755,"Shanghai Hanlin biology science and technology co., ltd"
CB_Company_1756,"Hebei Zhoukun Pharmaceutical Technology Co., LTD"
CB_Company_1757,"Lianyungang Kelian Chemical Co., Ltd."
CB_Company_1758,Sichuan Yiyan Pharmaceutical Research
CB_Company_1759,"Shanxi Boaoke New Material Co., Ltd"
CB_Company_1760,"Shenzhen Xinbosheng Biological Technology Co., Ltd."
CB_Company_1761,"Shanghai Silk Dragon Biological Technology Co., Ltd."
CB_Company_1762,"Shanghai Benrui Biotechnology Co., Ltd."
CB_Company_1763,"Beijing Lebo Biotechnology Co., Ltd."
CB_Company_1764,"Beijing Dongge Boye Biotechnology Co., Ltd."
CB_Company_1765,"Shanghai Minmin Biotechnology Co., Ltd."
CB_Company_1766,"Shanghai Yaoyun Biological Technology Co., Ltd."
CB_Company_1767,"Beijing Baiao Innovation Technology Co., Ltd."
CB_Company_1768,"Shanghai Boyi Biotechnology Co., Ltd."
CB_Company_1769,"Beijing Fubo Biotechnology Co., Ltd."
CB_Company_1770,"Morning Student Science and Technology (Guangzhou) Co., Ltd."
CB_Company_1771,Absin Bioscience Inc.
CB_Company_1772,"Suzhou Zhixin Biotechnology Co., Ltd."
CB_Company_1773,Shanghai Changyu Medical Technology Co. Ltd.
CB_Company_1774,"Jinzhong City, Shanxi Province, China Chemical Co., Ltd."
CB_Company_1775,"Beijing Shengke Boyuan Biotechnology Co., Ltd."
CB_Company_1776,Hebei Weilang Import And Export Corporation
CB_Company_1777,amyjetsci
CB_Company_1778,Boppard-China
CB_Company_1779,"Beijing Bai Ao Si Biotechnology Co., Ltd."
CB_Company_1780,"Beijing Bolide Biotechnology Co., Ltd."
CB_Company_1781,Beijing baierdi biotechnology co. LTD
CB_Company_1782,"Shanghai Jijin Chemical Technology Co., Ltd."
CB_Company_1783,Boao Pike
CB_Company_1784,"Xiamen Research Biotechnology Co., Ltd."
CB_Company_1785,"Shanghai Haoyang Biological Technology Co., Ltd."
CB_Company_1786,"Nanjing Tengyi Biotechnology Co., Ltd"
CB_Company_1787,"Shanghai Han-Xiang Chemical Co., Ltd."
CB_Company_1788,"Shimadzu (Shanghai) Experimental Equipment Co., Ltd."
CB_Company_1789,"Zhongyuan Biotechnology Co., Ltd."
CB_Company_1790,"Shanghai Yukang Biological Technology Co., Ltd."
CB_Company_1791,"SHANGHAI KAIWODUN BIOCHEMICAL CO.,LTD"
CB_Company_1792,"xuzhou lvxin biological technology co.,ltd"
CB_Company_1793,"DAJIN CHEMICAL TRADE CD., LIMITED"
CB_Company_1794,"Shouguang Jiasheng Chemical Co., Ltd."
CB_Company_1795,"Ying Kai Pharmaceutical Co., Ltd"
CB_Company_1796,"Zhongweiye Biological Technology Co., limited"
CB_Company_1797,"Manley Biological Technology Co.,Ltd."
CB_Company_1798,"Hebei Yaqiang Biological Technology Co., Ltd."
CB_Company_1799,"Shanghai Yihui Biotechnology Co., Ltd."
CB_Company_1800,Resenbio
CB_Company_1801,"XI'AN TIANGUANGYUAN BIOTECH CO., LTD."
CB_Company_1802,Tocris Bioscience
CB_Company_1803,"Anhui Lianchuang Biological Medicine Co.,Ltd"
CB_Company_1804,Taizhou Crene Biotechnology Co. Ltd.
CB_Company_1805,"Hefei Leaf Biotech Co.,Ltd."
CB_Company_1806,"Taizhou Crene Chempharm Co., Ltd."
CB_Company_1807,"Shanghai Golden Time Biological Technology Co.,Limited"
CB_Company_1808,"Xi'an Chukang Biotechnology Co., Ltd."
CB_Company_1809,"Shanghai Zhiyun Biotechnology Co., Ltd"
CB_Company_1810,"Wuhan Jingchu Chenshi Pharmaceutical Chemical Co., Ltd."
CB_Company_1811,"Beijing Boaolong Immunology Technology Co., Ltd."
